1136,Meitantei Conan Movie 10: Tantei-tachi no Requiem Recap,A promotional preview summary of the events in Detective Conan Movie 10: Requiem of the Detectives. Aired before the movie.,7.64,TMS Entertainment,NULL,"Adventure, Comedy, Mystery",1,23
1137,Hokuto no Ken: Raoh Gaiden Gekitou-hen,"The third chapter of the pentalogy (3 Movies + 2 OVAs). A retelling of Kenshiro''s final battle with Raoh.

(Source: Wikipedia)",7.56,TMS Entertainment,NULL,"Action, Adventure, Romance",1,89
1138,Beyblade Burst Gachi,"Legendary Blader Valt Aoi has been training the next generation of elite Bladers at Spain’s BC Sol. One day, rookie Blader Koryu Drum witnesses Valt unleashing his newly evolved Gachi Bey, Slash Valkyrie. To Drum''s surprise, Valkyrie radiates a golden light as it rockets around the stadium. Inspired by the limitless possibilities of this “Gold Turbo” state, Drum seeks to achieve the same bond with his Bey, Dragon. Here begins the story of Dante and Dragon’s rise to the peak of the Blading world.

(Source: USA Beyblade Burst Website)",6.23,OLM,NULL,"Action, Adventure, Sci-Fi",52,14
1139,Pokemon Omega Ruby & Alpha Sapphire: Mega Special Animation,"The Pokemon Company streamed the ""Mega Special Animation"" short inspired by the upcoming Pokémon Omega Ruby and Pokémon Alpha Sapphire games on Sunday. The short features Pokémon undergoing the newly discovered Mega Evolution and Primal Reversion in the Hoenn region.

(Source: ANN)",6.75,OLM,NULL,"Action, Adventure, Fantasy",1,4
1140,Pokemon: Pikachu no Fuyuyasumi (2001),"Pikachu''s Winter Vacations are three series of videos, each composed of several Pikachu shorts. All shorts deal with winter and Christmas. This is the third and last series and contains Delibird''s Dilemma, Snorlax Snowman & Trouble in Big Town.",6.39,OLM,NULL,"Adventure, Comedy, Fantasy",3,15
1141,Pokemon: Pikachu no Fuyuyasumi (2000),"Pikachu''s Winter Vacations are three series of videos, each composed of several Pikachu shorts. All shorts deal with winter and Christmas. This is the second series and contains Winter Games & Stantler''s Little Helpers.",6.42,OLM,NULL,"Adventure, Comedy, Fantasy",2,11
1142,Kidou Senshi Gundam 0083: Zeon no Zankou,"U.C. 0083 - Three years after the end of the catastrophic One Year War, peace on Earth and the colonies is shattered by the presence of the Delaz Fleet, a rogue Zeon military group loyal to the ideals of the late dictator Gihren Zabi. Delaz Fleet`s ace pilot Anavel Gato, once hailed as ""The Nightmare of Solomon"", infiltrates the Federation`s Torrington base in Australia and steals the nuclear-armed Gundam GP02A ""Physalis"" prototype. Rookie pilot Kou Uraki - with the aid of Anaheim Electronics engineer Nina Purpleton and the crew of the carrier Albion - pilots the Gundam GP01 ""Zephyranthes"" prototype in an attempt to recover the stolen Gundam unit and prevent another war from breaking out. 

(Source: AniDB)",6.67,Sunrise,"Mecha, Space","Action, Adventure, Sci-Fi",1,119
1143,Majutsushi Orphen Hagure Tabi: Seiiki-hen,"With no other choice left, Orphen is led by Winona to meet the lord of the Imminent Domain, Almagest. What secrets does he hold?",6.06,Studio Deen,NULL,"Action, Adventure, Drama, Fantasy",12,23
1144,Rockman.EXE Stream,"A comet burns in the sky, its brilliant light shining down upon the people of Earth. At that time, a giant army of viruses invade the real world, crushing everything in their path. Netto and Enzan use cross fusion to intervene, but are whisked away to an unknown location, only to be confronted by the one responsible for the attack - Duo! 

(Source: Official Site)",7.06,Xebec,"Mecha, School, Strategy Game","Action, Adventure, Sci-Fi",51,25
1145,Saint Seiya: Meiou Hades Juuni Kyuu-hen - Yomigaerishi Gold Saint-tachi no Shinwa,"Is a summary of the Saga Hades Sanctuary from the perspective of the golden knights resurrected, especially Shura, Camus and Saga.",7.68,Toei Animation,NULL,"Adventure, Sci-Fi",2,54
2579,Numa no Taishou,The story of a gluttonous whale and the other aquatic creatures.,4.84,NULL,NULL,"Adventure, Comedy",1,7
1162,Fatal Fury 2: The New Battle,"After defeating Geese Howard, legendary fighter Terry Bogard faces German warrior Wolfgang Krauser, only to suffer a humiliating defeat. Depressed by his loss, Terry wanders around the country, wasting his life through drinking. Only a young boy named Tony can convince Terry to go back to his winning ways, conquer his fears, and once again face Krauser.

(Source: ANN)

Based on the Neo Geo SNK video game Fatal Fury 2.",6.69,Studio Comet,NULL,"Action, Adventure, Drama",1,71
1146,Mitsubachi Maya no Bouken,"Maya, a newborn honeybee, brims with curiosity about the world around her. From the time she is born, she is brought up to be a worker bee, but it is difficult for her to understand and follow the strict rules of the hive because of her individuality and strong desire for independence.

Having collected all the honey around the honeycomb, Maya decides to set out on an adventure to find a flower garden in order to collect more honey for the hive. Her intentions are noble, but because she leaves the hive without permission, the Queen sends Maya''s friend Willy to search for the little troublemaker. Willy joins Maya in her quest, and together, beyond the familiar hive, the two friends marvel at the sheer beauty that nature has to offer.

Through many experiences—sometimes enjoyable, sometimes terrible or sad—and encounters with various insects, Maya matures into a strong and wise honeybee.

(Source: Nipponanimation)",6.58,Nippon Animation,NULL,"Adventure, Comedy",52,25
1147,Sasaki to Pii-chan Season 2,Second season of Sasaki to Pii-chan.,,NULL,NULL,"Adventure, Comedy, Fantasy",,0
1148,Meitantei Conan Magic File 5: Niigata - Tokyo Omiyage Capriccio,Another Detective Conan Magic File.,7.32,TMS Entertainment,NULL,"Adventure, Comedy, Mystery",1,25
1149,Pokemon 3D Adventure 2: Pikachu no Kaitei Daibouken,"When Pikachu and friends decide to stop by a tropical island for some rest and relaxation, they got more than they had bargained for after Chatot discovers a Treasure Map! They follow the map to Wailord’s Tear, a mysterious place located in a sunken pirate ship. Will Pikachu and friends find the treasure? What mysteries and dangers are in store? Will our pals return safely? Find out in Pikachu’s Ocean Adventure! 

(Source: Bulbapedia)",6.84,OLM,NULL,"Adventure, Comedy, Fantasy",1,14
1150,Mahou Sensei Negima!: Mou Hitotsu no Sekai Extra - Mahou Shoujo Yue♥,Mahou Sensei Negima! Mou Hitotsu no Sekai extra episode featuring Yue.,7.19,NULL,NULL,"Action, Adventure, Fantasy, Ecchi",1,31
1151,Gensoumaden Saiyuuki Movie: Requiem - Erabarezaru Mono e no Chinkonka,"The gang is traveling along when they find a girl in need. Of course, they all can''t resist going after her. This girl isn''t all that she seems... her motive or her ""humanity"".... and soon the whole gang has Sanzo''s past on their hands and one certain young boy who can keep a grudge for decades...

(Source: ANN)",7.31,Pierrot,NULL,"Adventure, Supernatural",1,95
1152,Jikuu Tantei Genshi-kun,"It is the 25th century. The dark lord has ''infected'' history with time-devices that could damage history beyond repair. Genshi and his father lived in the prehistorics when they got turned into fossiles. They are discovered and Genshi gets turned back to his original state. With the help of his father, a boy Tony and a girl Sara he has to travel trough time to bring the time-devices back to the land of time so history will be saved.

(Source: ANN)",6.49,Group TAC,NULL,"Adventure, Comedy, Fantasy, Mystery, Sci-Fi",39,25
1153,Doraemon Movie 23: Nobita to Robot Kingdom,"Doraemon and friends travels into another world via the time machine; where humans and robots are living together. However they soon find out that the Empress of Robot Kingdom was trying to capture robots there and turn them emotionless. As the situation goes tense, our heroes sets out to stop the Empress and her plan.

(Source: Wikipedia)",7.22,Shin-Ei Animation,NULL,"Adventure, Comedy, Fantasy",1,81
1154,Pokemon Ranger: Hikari no Kiseki,"Two five minute specials based on homonym games. Natsuya receives a mission from Professor Hastings to protect Pokémon and destroy the Pokémon Nappers, who poach and control wild Pokémon.",6.36,OLM,NULL,"Adventure, Comedy, Fantasy",2,5
1155,Hikyou Tanken Fam & Ihrlie,"Fam and Ihrie are willing to do almost anything to make a buck. So when these debt-driven damsels discover the potential profits to be hand in recovering a particularly dangerous mystical object, it means mortal peril for an entire civilization.

There''s no guarantee that they''ll live long enough to squander the fabulous wealth they''ve been promised, and danger lurks around every turn as they cross dark seas in pursuit of legendary evil. Haunted by an unspeakable curse, plagued by doomsday prophecies, plotted against by untrustworthy traveling companions and looked in desperate race to gain the Ultimate Power, Fam and Ihrie are the Ruin Explorers!

(Source: AniDB)",6.68,Ajia-do,NULL,"Action, Adventure, Comedy, Fantasy",4,29
1156,Pokemon: Pikachu to Eevee Friends,"The 25th Pikachu short, set to premiere alongside the 16th movie of the Pokemon franchise, ""Pokemon Best Wishes! Season 2: Shinsoku no Genosect"".",6.77,OLM,NULL,"Adventure, Comedy, Fantasy",1,21
1157,Sand Land: The Series,"In the far future, war has destroyed the entire Earth, leaving only a barren wasteland where the supply of water is controlled by the greedy king. In search of a long-lost lake, Sheriff Rao asked the king of the demons for help...and got the king''s son, Beelzebub, and his assistant, Thief. Together the unlikely trio sets off across the desert, facing dragons, bandits and the deadliest foe of all... the King''s army itself! 

(Source: Viz Media)",7.58,NULL,NULL,"Action, Adventure, Fantasy",13,24
1158,Generator Gawl,"Ryo, Gawl and Koji are 3 young boys who travel back into the past with only 1 objective: change history. In their time they discover that their country, Kubere, uses genetically enhanced persons called generators as a military tool. These generators are the cause for the Third War which kills most of the human population. Now Koji, Ryo and Gawl are there to change all the events. 

(Source: ANN) ",6.87,Tatsunoko Production,NULL,"Action, Adventure, Comedy, Drama, Sci-Fi",12,24
1159,Meitantei Conan Movie 09: Suihei Senjou no Strategy Recap,A promotional preview summary of the events in Detective Conan Movie 09: Strategy Above the Depths. Aired before the movie.,7.61,TMS Entertainment,NULL,"Adventure, Comedy, Mystery",1,24
1160,Pokemon: Meloetta no Kirakira Recital,"The 24th Pikachu short, set to premiere alongisde the 15th movie of the Pokémon franchise, ""Pokemon Best Wishes!: Kyurem vs. Seikenshi"". It will star the recently unveiled Pokémon, Meloetta, in its Aria and Pirouette formes. ",6.44,OLM,NULL,"Adventure, Comedy, Fantasy",1,20
1161,Battle Athletess Daiundoukai (TV),"Akari Kanzaki has just joined an all-girls academy in hopes of entering the University Satellite, an elite sports training facility. She wants to win the title of Cosmo Beauty - a title held years ago by her mother. It''s not an easy task for her as fear, doubt and peer pressure get in her way, but friends, rivals and fans slowly encourage her to overcome her obstacles and become the best of the Battle Athletes. 

(Source: ANN)",6.95,AIC,NULL,"Adventure, Sci-Fi, Sports",26,22
1209,Pokemon: Mewtwo - Kakusei e no Prologue,"The original story is set before Mewtwo meets Satoshi and his friends in the upcoming film''s storyline.
It will focus on Mewtwo''s history, goals, and how it became the strongest Pokémon.",6.65,OLM,NULL,"Adventure, Fantasy",1,26
3530,Waochi! Short Anime,A children''s educational series following anthropomorphic UFOs.,,NULL,"Anthropomorphic, Educational","Adventure, Sci-Fi",24,4
3518,Xiao Meirenyu: Dahai Guai Chuanshuo,(No synopsis yet.),,NULL,NULL,"Adventure, Fantasy",1,80
1163,Musekinin Kanchou Tylor OVA,"Six long months have passed. The Raalgon Empire has developed a horrible new type of weapon, and Tylor has been charged with the duty of intercepting it as it is being transported. But when all that could go wrong does go wrong, the crew members of the Soyokaze find themselves at the mercy of their enemies. As the hours tick down toward their execution, the crew wonders: has their irresponsible captain misled them? Or is this all a part of some greater strategy?

(Source: RightStuf)",7.2,NULL,"Military, Space","Adventure, Comedy, Drama, Sci-Fi",10,37
1164,Doraemon Movie 27: Nobita no Shin Makai Daibouken - 7-nin no Mahoutsukai,"Nobita requests of Doraemon the Moshimo-box and wishes for the world to become a place where the use of magic is possible. Witchcraft replaces science and technology and everyone makes use of it on their daily lives, except for Nobita, who, like usual, isn''t very good at conjuring spells. Frustrated, he plans on returning things to their past state, but his mother threw the Moshimo-box away. 

One day, Doraemon and his friends meet Professor Mangetsu, who studies magic and magical beings such as goblins, and his daughter Miyoko, and are warned of the dangerous approximation of the ""star of the Underworld"" to the Earth''s orbit. 

With the future of the planet at stake, the group must travel to the Underworld and pierce the heart of the Underworld King with a silver dart, as detailed in the ancient texts of ""The Chronicles of the Underworld"". Their attempts are, however, thwarted and Miyoko captured. 

Doraemon and his friends then decided to use the Time Machine to return to the past and, using Dorami''s Moshimo-box, they manage to restore the Earth. The events on the Underworld continue, however, to take place in a Parallel Universe, where Miyoko is still captive. As a result, the group is once again forced to travel to the Underworld and defeat its tyrannical ruler once and for all. 

(Source: AniDB)",7.59,Shin-Ei Animation,NULL,"Adventure, Comedy, Fantasy",1,112
1165,Kuragehime: Soreike! Amars Tankentai,The Amars go on an adventure in the forest.,5.6,Brain''s Base,NULL,"Adventure, Comedy",6,0
1166,Spider Riders: Oracle no Yuusha-tachi,"Underneath the surface of the Earth lies the Inner World, a realm where a war rages on between intelligent spiders and the invading humanoid insects known as Insectors. However, the spiders are not alone, as ""Spider Riders""—humans from the Outer World, known as Earthens in the Inner World, that are chosen by the Oracle—fight alongside them. Filled with wondrous tales of a mysterious pyramid and entrusted with his grandfather''s journal, a young boy called Hunter Steele sets out on an exploration. There, his destined meeting with the Oracle occurs, and he is transported into the Inner World as a Spider Rider.

Finding himself lost and confused in the middle of a forest, Hunter crosses paths with a giant spider named Shadow. Although reluctant, Shadow agrees to fight by his side. He then meets Corona—a skilled Spider Hunter and kind girl with a penchant for normal life. She shows him the ropes of being a Spider Rider, and educates him about the fate of the Inner World if the Insectors continue their tyrannical reign.

Thus begins the story of Hunter Steele, a heedless young boy on a quest to save the Inner World. But his task of retrieving the four Oracle Keys holding the Oracle''s true power will lead him to an ultimate clash against Mantid, leader of the Insectors.

[Written by MAL Rewrite]",6.57,Bee Train,NULL,"Action, Adventure",26,23
1167,Chikyuu Bouei Kigyou Dai-Guard,"Thirteen years after their sudden disappearance, an alien race known as the Heterodyne resurface without warning. To combat the Heterodyne, three office workers from the 21st Century Security Corporation operate Dai-Guard - a giant robot no longer regarded as an oversized paperweight. Unfortunately, Dai-Guard is somewhat obsolete and in disrepair. It''s a tough job, but salarymen can also save the world. 

(Source: ANN)",7.17,Xebec,"Mecha, Military","Adventure, Comedy, Sci-Fi",26,23
1168,Seihou Tenshi Angel Links,"Li Meifon is the head of a free, no expenses paid protection/security agency for escorting ships across outer space. Though only 16, she posesses great skill and leadership qualities while commanding her crew aboard their ship, the ""Angel Links."" However, some unpleasant memories begin to trouble her and she starts questioning her own past and reason for existence. Join Li Meifon and the rest of the Angel Links crew on their adventures through the Oracion star system as they battle pirates, government organizations, and a Tao master, all while finally uncovering Meifon''s dark and mysterious past. 
",5.95,Sunrise,NULL,"Action, Adventure, Comedy, Drama, Romance, Sci-Fi",13,24
1169,Wanmei Shijie,"Born into a unique world where villages fight to gain power and control, the main character, Shi Hao, is a genius blessed by the heavens born under the poorest of conditions.

His clan, however, has a mysterious past. To rise up and become the genius he is meant to be, the clan goes through every effort to aid his cultivation as they battle through fanatical monsters and engage in power struggles with other clans.

His journey will bring him through unknown lands until he is able to become a person that can truly shake the world.

(Source: Novels Xianxia&Xuanhuan Wiki)",7.59,Foch Films,NULL,"Action, Adventure, Fantasy",182,19
1170,Dirty Pair Flash,"Kei and Yuri were originally junior auxiliary agents in the Worlds Works and Welfare Agency (W.W.W.A. or 3WA for short) when the two were paired together under the codename ""Lovely Angels."" Kei was coming off her fourth probation for something she had done, and Yuri''s dating exploits were common knowledge, not to mention the two had an instant dislike for each other when they met.

At first, Kei and Yuri refused to work with each other, and Kei even resigned from the 3WA. Afterwards, the two continued to work together, although they earned their nickname, ""the Dirty Pair"" because of all the collateral damage the two (unintentionally) cause in the completion of their cases. And even though the two now get along with one another, they continue to bicker and complain to each other.

Although it is often said that these are younger versions of the original Lovely Angels Kei and Yuri, in truth this series is an alternate universe telling of Dirty Pair, set in the years 2248-49.

(Source: Wikipedia)",6.58,Sunrise,NULL,"Action, Adventure, Comedy, Sci-Fi, Ecchi",6,26
1171,Macross 7 Movie: Ginga ga Ore wo Yondeiru!,"While investigating a sound anomaly across the galaxy, Basara crash-lands on a snowy planet and receives an unfriendly welcome from the local residents. On the planet, he befriends Pedro, a four-year-old boy who watches the Galaxy Network and idolizes Fire Bomber. Basara also discovers that the sound he''s searching for is generated by Emilia, a lone Meltrandi struggling to make music of her own.

(Source: ANN)",6.91,Ashi Productions,"Mecha, Music","Action, Adventure, Comedy, Drama, Sci-Fi",1,33
1220,Tenka Hyakken: Meiji-kan e Youkoso!,"The Tenka Hyakken franchise centers around the ""Mitsurugi,"" maidens who are physical incarnations of ancient swords. They have pledged to live peaceful lives after the era of warfare, but are now returning to battle to fight a new foe that has arisen during an alternate version of the Meiji Era, three hundred years after the Battle of Sekigahara. 

(Source: ANN)",5,LIDENFILMS,"Historical, Martial Arts","Action, Adventure, Fantasy, Supernatural",12,3
3511,Xiong Chumo: Quaishou Jihua,(No synopsis yet.),,NULL,NULL,"Adventure, Comedy",52,12
1172,Sayonara Ginga Tetsudou 999: Andromeda Shuuchakueki,"Despite the destruction of the mechanization home world Andromeda, the machine empire is still swept across the galaxy and Earth has become a battleground. Having returned from his journey aboard the train Galaxy Express 999, Tetsurou Hoshino joins the resistance and fights alongside others who have retained their humanity.

When the 999 returns to Earth, Tetsurou receives an enigmatic recorded message from his former traveling companion Maetel, telling him to board the train once more. Fighting his way to Megalopolis station, he makes it onto the train just as it departs. This time, however, Tetsurou is met with several mysteries: Maetel is nowhere to be seen, an ominous ""Ghost Train"" has appeared, and the ultimate destination of the 999 is unknown. Amid all this, Tetsurou finds himself confronted by the mysterious black knight Faust and soon discovers the machine empire''s darkest secret.

[Written by MAL Rewrite]",7.25,Toei Animation,NULL,"Adventure, Drama, Sci-Fi",1,130
1173,Doupo Cangqiong 2nd Season,"Xiao Yan, the best Xiao family fighter ever. At the age of 4, he began his training, at 10 he already owned the ninth level of strength, and at 11 - the tenth, so he became the youngest fighter in the history of his family. But at the age of 12, something unpredictable happened: he lost almost all of his strength. For the next three years, neighbors mocked him and even broke off his engagement. It would seem that nothing will help him, but then a spirit appeared from his ring, which showed him the way to power. Xiao Yan again became a favorite of the family and the crowd, but this could not satisfy his ambition. To avenge the failed wedding, he goes to the mountains and, with the help of an old herbalist, becomes stronger and stronger.",7.57,Motion Magic,"Historical, Martial Arts, Mythology","Action, Adventure, Fantasy, Romance",12,19
1174,Koukyoushihen Eureka Seven: New Order,"A special summary episode that shows footage of the events that happened from episodes 48 and onwards with audio that had been previously recorded. 

The concept for this special was a possible real ending the staff of Eureka Seven thought up. In March of 2012, Studio BONES decided to put existing footage of the TV series to new, previously unaired audio and air it together for the first time on television. Episode 51''s audio entails that Eureka must go on a journey to scatter seven pieces of her soul across the land in order to calm it. In the end, Eureka and Renton must part ways, but Renton vows that they will meet again someday, no matter what. 

Episode 51 has absolutely no relation to Eureka Seven''s sequel ""Eureka Seven AO"", as this was a real ending that was not used for the original TV run of the series. Eureka Seven AO continues from the events that happened in Episode 50: Wish Upon a Star. 

(Source: Wikipedia) ",6.58,Bones,NULL,"Adventure, Drama, Romance, Sci-Fi",1,24
1175,Amazing Nuts!,"Amazing Nuts! is an anthology of four animated shorts with each featuring its own distinct animation style and music by Studio 4°C.

1. Global Astroliner Gou
2. Glass Eye
3. Kung-Fu Love
4. Joe and Marilyn",6.46,Studio 4°C,"Detective, Music","Adventure, Mystery, Romance, Sci-Fi",4,10
1176,Wellber no Monogatari: Sisters of Wellber,"10 years since the great war, tensions were mounting within the country of Wellber, which was barely capable of keeping peace, as war could commence at any time with its neighboring country, Sangatras. In order to avoid warfare, the king of Wellber, Haidel planned on marrying off his daughter, Princess Rita, to Sangatras` Prince Guernia.

However, Rita stabbed her groom to be and ran away. Infuriated, Sangatras` King Ranbahnhof threatens to wage war unless Rita is captured and publicly executed within 14 days. In order to avoid the worst case scenario, Rita decides to head for the neutral country of Greedom.

Meanwhile, the woman thief Tina sneaks into Castle Wellber, seeking its treasures, when she happens to witness the stabbing of Guernia by Rita.
Whether it be by coincidence or necessity, Tina receives information that the ""Wasp Man"" she was after is in Greedom, her sworn enemy who took the life of her parents.

Tina agrees to become Rita`s bodyguard as they head out to Greedom. Shouldering their fate and destiny, the two meet, leave, and set out on their journey. What awaits them is war or peace, vengeance or death...

(Source: AniDB)",6.61,Trans Arts,NULL,"Action, Adventure, Comedy, Drama, Fantasy",13,24
1177,F-Zero: Falcon Densetsu,"Rick Wheeler was a police detective who got into a fatal car accident while pursuing the criminal Zoda. He was placed into artificial coldsleep for 150 years. Wheeler is brought back to life by Jody Summer and Dr. Stewart, who work with a group of good racers who try to keep prize money out of the hands of unsavory people like the Dark Million Organization run by Black Shadow and Deathborn.",6.5,Ashi Productions,"Mecha, Racing","Action, Adventure, Sci-Fi",51,23
1178,The Hakkenden,"""During the blood-soaked feudal wars of Japan, the Awa clan faced certain extinction from a rival clan backed by demonic forces. Their clan''s salvation becomes a curse when the family dog brings back the head of the enemy warlord but insists upon marrying the lord''s daughter! This unnatural union bears fruit, but they are killed; and their eight unborn pups reincarnate as the eight Dog Warriors - The Hakkenden. The eight reincarnated souls travel their separate paths of violence and retribution, but slowly they come together as a formidable group representing the eight virtues of the bushido to slay the demons and redeem their clan!""

(Source: DVD Complete Series Back Cover)",6.58,NULL,"Historical, Martial Arts, Mythology, Samurai","Action, Adventure",6,30
1179,Rurouni Kenshin Recap,This is a summary of episodes 34-56.,7.18,NULL,"Historical, Samurai","Action, Adventure, Comedy, Romance",1,47
1180,Crayon Shin-chan Movie 02: Buriburi Oukoku no Hihou,"An action adventure film set in a imaginary southern island in the Indian Ocean. The evil secret society, ""White Snake"" abducted Shinnosuke and Prince Sunnokeshi of the Buri Buri Kingdom, who looks very much like Shinnosuke, in order to get the kingdom''s hidden treasure in the golden palace underground. Shinnosuke''s parents, Hiroshi and Misae fight with Lulu, the major of the palace guard of the kingdom, against White Snake, trying to recapture Shinnosuke and the prince. 

(Source: Manabu Tsuribe)",7.08,Shin-Ei Animation,NULL,"Action, Adventure, Comedy",1,93
1181,SD Gundam Force,"The land of Neotopia is attacked by the Dark Axis, evil invaders from another dimension who wish to conquer this land. Neotopia''s answer: the secret Super Dimensional Guard and their defenders, the Gundam Force. Led by Captain Gundam, the Gundam Force and its team of Gundams with special abilities are aided by a boy named Shute as they stop at nothing to defend the land from the Dark Axis and to defeat them once and for all. 

(Source: ANN)",5.69,Sunrise,NULL,"Adventure, Comedy, Fantasy",52,25
2580,Cyborg 009: The Cyborg Soldier - Yomi no Gunzou,A recap episode of Cyborg 009: The Cyborg Soldier that aired between episode 47 and 48.,6.05,NULL,NULL,"Action, Adventure, Sci-Fi",1,24
1258,Jungle de Ikou!,"After meeting a dancing old man in what she thinks is just a crazy dream, a preteen schoolgirl embarks on a series of fanservice-filled magical girl adventures with a little creature named Ongo who might be evil and a shy girl with mysterious powers named Nami.

(Source: ANN)",5.33,NULL,NULL,"Action, Adventure, Comedy, Ecchi",3,28
1182,Shinpi no Sekai El-Hazard Season 2,"Continuing the from OVAs; When Fujisawa, suffering from cold feet, leaves Miz at the altar, an enraged Priestess drafts Makoto and friends to go find him. In the couse of locating the hapless (and gutless) teacher, they find another Ifurita. Meanwhile Jinnai and Diva searching for a new Bugrom homeland stumble upon another yet another Demon God, the impish Kalia. However, unlike Ifurita she has a mind, and a mission, of her own... 

(Source: ANN)",6.78,AIC,NULL,"Adventure, Comedy, Fantasy",4,30
1183,Tom Sawyer no Bouken,"Tom Sawyer is a young boy growing up along the Mississippi River in the mid 1800s. Along with his best friend Huckleberry Finn, he spends his days ditching school, fishing, climbing trees and having adventures.

(Source: ANN)",7.3,Nippon Animation,NULL,"Adventure, Drama, Slice of Life",49,25
1184,Cobra The Animation,"This Cobra adaptation features short arcs of Cobra saving the world, his friends or himself.",7.07,Magic Bus,"Adult Cast, Space","Action, Adventure, Sci-Fi",13,24
1185,Choujuushin Gravion Zwei,"After Gravion was able to use its ultimate attack, the Zeravire threat seemed to have temporary stopped. However when it rises back up all of a sudden, the Earth Gult and its trump card, the super robot Gravion, is needed to defend this world again. All this while, the EFA is planning to create their own weapons to counter the Zeravire, the Grand Trooper. Now as they attempt to fend off the Zeravire, the people of the Earth Gult and EFA must protect their future as well as confront their pasts, and unveil the mysteries of the Zeravire.

(Source: ANN)",6.63,Gonzo,NULL,"Action, Adventure, Comedy, Sci-Fi",12,23
1186,Doraemon Movie 01: Nobita no Kyouryuu,"Nobita finds a fossilized dinosaur egg by accident, and with the help of Doraemon''s tools, they hatched the egg and began raising the dinosaur. Knowing that they can''t keep the dinosaur forever, Nobita was forced to send it back to prehistoric times where a group of hunters from the future threatens to endanger the dinosaurs. Determined to save the dinosaurs from the claws of the hunters, Doraemon and the gang returns to the past and sets out in a prehistoric adventure. 

(Source: ANN)",7.15,Shin-Ei Animation,NULL,"Adventure, Comedy",1,92
1187,Yao Shen Ji 2nd Season,Second season of Yao Shen Ji.,7.25,Ruo Hong Culture,"Martial Arts, Mythology","Action, Adventure, Fantasy, Romance",40,7
1188,Juusen Battle Monsuno,"Chase Suno and his friends, Jinja and Bren, are on a search for Chase''s father, Jeredy Suno. However, they soon become involved in something else upon reaching their father''s lab and becoming involved with an organism known as Monsuno. Chase, choosing to side with his father''s work, denies S.T.O.R.M. access to the Monsuno and escapes. They are now on the run from the military organization, S.T.O.R.M., while still looking for Chase''s father. However, a mysterious organization also has his eyes set on Chase and the group''s Monsuno. 

(Source: Animeultima) ",6.45,Larx Entertainment,NULL,"Action, Adventure",52,22
1189,Lupin III: Babylon no Ougon Densetsu,"Mysterious Babylonian Tablets unearthed in Manhattan provide tantilizing clues about the location of the Tower of Babel - not the biblical one, but the original one, built out of solid gold! 

The Mob is out to get the gold, but so is Lupin III. 

It''s Thugs vs. Thieves when Lupin & Co. go up against a fearsome flyswatting Polish Mafia boss, a bevy of beauty-contest policewomen, Zenigata, the hard-luck Interpol Inspector, a mysterious bag-lady AND his own girl-friend in a trans-continental trust-nobody trek after a treasure of biblical proportions! 

(Source: AniDB)",6.49,Tokyo Movie Shinsha,NULL,"Action, Adventure, Comedy, Mystery",1,100
1190,Doraemon Movie 34: Shin Nobita no Daimakyou - Peko to 5-nin no Tankentai,"This is a remake of the 1982 film, Doraemon: Nobita''s Great Demon, which was written by original Doraemon co-creator Fujiko F. Fujio.

(Source: Wikipedia)",7.41,Shin-Ei Animation,NULL,"Adventure, Comedy, Fantasy",1,109
1191,Shin Chou Kyou Ryo: Condor Hero,"Youka is a young 13-year-old boy. One day, his Uncle, Kakusei, has him follow in his steps of martial arts and has him study the art of Zenshinkyou. After being mistreated, Youka runs away Zenshinkyou. He stumbles on a Forbidden Tomb where he finds a beautiful young woman, by the name of Shouryuujo. After a short time, Youka is eventually accepted by Shouryuujo to study the techniques of the Koboha under her, and thus begins their adventure through martial arts and love.

(Source: ANN)",7.29,Nippon Animation,NULL,"Adventure, Drama, Romance",26,24
1192,Mass Effect: Paragon Lost,"Mass Effect: Paragon Lost is the prequel to the highly-anticipated Mass Effect 3 and follows the early career of Alliance Marine, James Vega. Vega leads an elite Special Forces squad into battle against a mysterious alien threat known as The Collectors. Stationed at a colony in a remote star system, Vega and his soldiers must protect the civilians from a ruthless invasion determined to capture the population for unknown purposes. Learn more about the Mass Effect universe with an unprecedented glimpse into the haunted past of Mass Effect''s newest hero! 

(Source: masseffectparagonlost.com) ",6.27,Production I.G,NULL,"Action, Adventure, Sci-Fi",1,94
1193,Koutetsu Sangokushi,"The Imperial Seal has been passed down through the generations since ancient times. It confers great power unto the warriors that it chooses. This is the story of those warriors.

It is a time of chaos and of civil war. It is a time when great armies clash in titanic battles and great heroes carve their names in history. It is also a time of death and destruction, when the people of the land live in constant fear of the sword. Onto this stage steps the reluctant Rikuson (Lu Xun), whose family had been the guardians of the Imperial Seal up until it was stolen by Sonsaku. At the behest of his mentor Rikuson offers his services to Sonsaku with the intention of confirming the will of the Imperial Seal. However, assassins strike down Sonsaku and the Imperial Seal is lost. So begins, Rikuson’s journey to recover the Imperial Seal and discover his destiny.

(Source: AniDB)",6.29,Picture Magic,NULL,Adventure,25,23
1194,Shuo Feng: Po Zhen Zi,(No synopsis yet.),,Nice Boat Animation,NULL,"Action, Adventure",1,0
